restriction,accession,radius,n_sites,n_eligible,observed_close_pair_fraction,null_close_pair_fraction,effect
two_independent_publications,Q14676,20,5,399,0.2,0.022027430385007745,0.17797256961499228
two_independent_publications,Q14676,25,5,399,0.3,0.02722887621062707,0.2727711237893729
two_independent_publications,Q14676,30,5,399,0.3,0.03312300852634098,0.266876991473659
two_independent_publications,Q14684,5,5,105,0.9,0.016483516483516484,0.8835164835164835
two_independent_publications,Q14684,10,5,105,1.0,0.026923076923076925,0.9730769230769231
two_independent_publications,Q14684,15,5,105,1.0,0.03882783882783883,0.9611721611721612
two_independent_publications,Q14684,20,5,105,1.0,0.052564102564102565,0.9474358974358974
two_independent_publications,Q14684,25,5,105,1.0,0.06648351648351648,0.9335164835164835
two_independent_publications,Q14684,30,5,105,1.0,0.07967032967032966,0.9203296703296704
two_independent_publications,Q14686,5,5,350,0.2,0.005550552599263201,0.1944494474007368
two_independent_publications,Q14686,10,5,350,0.2,0.011117478510028653,0.18888252148997137
two_independent_publications,Q14686,15,5,350,0.2,0.01673352435530086,0.18326647564469914
two_independent_publications,Q14686,20,5,350,0.2,0.02238231682357757,0.17761768317642243
two_independent_publications,Q14686,25,5,350,0.2,0.027720016373311503,0.1722799836266885
two_independent_publications,Q14686,30,5,350,0.2,0.03310683585755219,0.16689316414244781
two_independent_publications,Q14687,5,3,174,0.3333333333333333,0.010829845193010432,0.32250348814032287
two_independent_publications,Q14687,10,3,174,0.6666666666666666,0.021526808849910303,0.6451398578167563
two_independent_publications,Q14687,15,3,174,1.0,0.031094279449870442,0.9689057205501296
two_independent_publications,Q14687,20,3,174,1.0,0.03893429008039333,0.9610657099196067
two_independent_publications,Q14687,25,3,174,1.0,0.04770447146369012,0.9522955285363098
two_independent_publications,Q14687,30,3,174,1.0,0.056673975151152745,0.9433260248488473
two_independent_publications,Q14814,5,9,89,0.1388888888888889,0.020684371807967315,0.11820451708092158
two_independent_publications,Q14814,10,9,89,0.25,0.04417773237997957,0.20582226762002043
two_independent_publications,Q14814,15,9,89,0.3055555555555556,0.0658835546475996,0.23967200090795598
two_independent_publications,Q14814,20,9,89,0.3888888888888889,0.08656792645556691,0.30232096243332196
two_independent_publications,Q14814,25,9,89,0.4444444444444444,0.10495403472931562,0.3394904097151288
two_independent_publications,Q14814,30,9,89,0.4444444444444444,0.12512768130745658,0.31931676313698787
two_independent_publications,Q14980,5,8,265,0.17857142857142858,0.005660377358490566,0.172911051212938
two_independent_publications,Q14980,10,8,265,0.21428571428571427,0.011663807890222984,0.2026219063954913
two_independent_publications,Q14980,15,8,265,0.32142857142857145,0.01700971983990852,0.30441885158866294
two_independent_publications,Q14980,20,8,265,0.32142857142857145,0.022355631789594054,0.2990729396389774
two_independent_publications,Q14980,25,8,265,0.32142857142857145,0.027101200686106348,0.2943273707424651
two_independent_publications,Q14980,30,8,265,0.32142857142857145,0.03261863922241281,0.28880993220615864
two_independent_publications,Q15434,5,3,77,0.3333333333333333,0.02734107997265892,0.30599225336067437
two_independent_publications,Q15434,10,3,77,0.6666666666666666,0.054340396445659606,0.612326270221007
two_independent_publications,Q15434,15,3,77,1.0,0.0758714969241285,0.9241285030758715
two_independent_publications,Q15434,20,3,77,1.0,0.09876965140123035,0.9012303485987696
two_independent_publications,Q15434,25,3,77,1.0,0.12406015037593984,0.8759398496240601
two_independent_publications,Q15434,30,3,77,1.0,0.15037593984962405,0.849624060150376
two_independent_publications,Q15637,5,3,78,0.3333333333333333,0.029304029304029304,0.304029304029304
two_independent_publications,Q15637,10,3,78,0.3333333333333333,0.04728604728604729,0.286047286047286
two_independent_publications,Q15637,15,3,78,0.6666666666666666,0.06526806526806526,0.6013986013986014
two_independent_publications,Q15637,20,3,78,1.0,0.08358308358308358,0.9164169164169165
two_independent_publications,Q15637,25,3,78,1.0,0.10056610056610056,0.8994338994338994
two_independent_publications,Q15637,30,3,78,1.0,0.11488511488511488,0.8851148851148851
two_independent_publications,Q15648,5,4,376,0.16666666666666666,0.0077588652482269505,0.15890780141843971
two_independent_publications,Q15648,10,4,376,0.16666666666666666,0.015404255319148937,0.15126241134751772
two_independent_publications,Q15648,15,4,376,0.5,0.02319148936170213,0.4768085106382979
two_independent_publications,Q15648,20,4,376,0.5,0.030283687943262413,0.4697163120567376
two_independent_publications,Q15648,25,4,376,0.5,0.03763120567375886,0.4623687943262411
two_independent_publications,Q15648,30,4,376,0.5,0.044567375886524825,0.4554326241134752
two_independent_publications,Q15652,5,25,431,0.043333333333333335,0.004661954351696973,0.03867137898163636
two_independent_publications,Q15652,10,25,431,0.06666666666666667,0.00877353909242972,0.057893127574236945
two_independent_publications,Q15652,15,25,431,0.09,0.01293908163815896,0.07706091836184104
two_independent_publications,Q15652,20,25,431,0.10666666666666667,0.01747153725786435,0.08919512940880232
two_independent_publications,Q15652,25,25,431,0.11666666666666667,0.02170182916958938,0.09496483749707729
two_independent_publications,Q15652,30,25,431,0.11666666666666667,0.02616953542329898,0.0904971312433677
two_independent_publications,Q15654,5,3,47,1.0,0.027752081406105456,0.9722479185938946
two_independent_publications,Q15654,10,3,47,1.0,0.0425531914893617,0.9574468085106383
two_independent_publications,Q15654,15,3,47,1.0,0.060129509713228495,0.9398704902867715
two_independent_publications,Q15654,20,3,47,1.0,0.07678075855689177,0.9232192414431082
two_independent_publications,Q15654,25,3,47,1.0,0.09620721554116558,0.9037927844588344
two_independent_publications,Q15654,30,3,47,1.0,0.11655874190564293,0.883441258094357
two_independent_publications,Q15723,5,15,113,0.14285714285714285,0.018173198482932997,0.12468394437420985
two_independent_publications,Q15723,10,15,113,0.2,0.03761061946902655,0.16238938053097346
two_independent_publications,Q15723,15,15,113,0.24761904761904763,0.05420353982300885,0.19341550779603878
two_independent_publications,Q15723,20,15,113,0.2571428571428571,0.07142857142857142,0.1857142857142857
two_independent_publications,Q15723,25,15,113,0.34285714285714286,0.0897597977243995,0.25309734513274335
two_independent_publications,Q15723,30,15,113,0.3904761904761905,0.10461441213653604,0.2858617783396544
two_independent_publications,Q15750,5,7,80,0.5238095238095238,0.029430379746835444,0.4943791440626884
two_independent_publications,Q15750,10,7,80,0.7142857142857143,0.05759493670886076,0.6566907775768536
two_independent_publications,Q15750,15,7,80,0.7142857142857143,0.0810126582278481,0.6332730560578662
two_independent_publications,Q15750,20,7,80,0.7142857142857143,0.10443037974683544,0.6098553345388789
two_independent_publications,Q15750,25,7,80,0.7142857142857143,0.1268987341772152,0.5873869801084991
two_independent_publications,Q15750,30,7,80,0.7142857142857143,0.1490506329113924,0.5652350813743219
two_independent_publications,Q15911,5,4,585,0.16666666666666666,0.003424657534246575,0.1632420091324201
two_independent_publications,Q15911,10,4,585,0.5,0.0066385669125395156,0.4933614330874605
two_independent_publications,Q15911,15,4,585,0.5,0.009864184521718769,0.4901358154782812
two_independent_publications,Q15911,20,4,585,0.5,0.013001990399250674,0.48699800960074935
two_independent_publications,Q15911,25,4,585,0.5,0.016075401006907856,0.48392459899309215
two_independent_publications,Q15911,30,4,585,0.5,0.01910197869101979,0.4808980213089802
two_independent_publications,Q15942,5,12,65,0.12121212121212122,0.022115384615384617,0.0990967365967366
two_independent_publications,Q15942,10,12,65,0.24242424242424243,0.04326923076923077,0.19915501165501165
two_independent_publications,Q15942,15,12,65,0.2727272727272727,0.06394230769230769,0.20878496503496502
two_independent_publications,Q15942,20,12,65,0.3333333333333333,0.08798076923076924,0.24535256410256406
two_independent_publications,Q15942,25,12,65,0.3333333333333333,0.10673076923076923,0.22660256410256407
two_independent_publications,Q15942,30,12,65,0.3333333333333333,0.12788461538461537,0.20544871794871794
two_independent_publications,Q16186,5,9,72,0.5833333333333334,0.03951486697965571,0.5438184663536777
two_independent_publications,Q16186,10,9,72,0.8333333333333334,0.07198748043818466,0.7613458528951487
two_independent_publications,Q16186,15,9,72,1.0,0.107981220657277,0.892018779342723
two_independent_publications,Q16186,20,9,72,1.0,0.14514866979655713,0.8548513302034428
two_independent_publications,Q16186,25,9,72,1.0,0.17449139280125195,0.8255086071987481
two_independent_publications,Q16186,30,9,72,1.0,0.2038341158059468,0.7961658841940532
two_independent_publications,Q16594,5,7,53,0.09523809523809523,0.04644412191582003,0.048793973322275204
two_independent_publications,Q16594,10,7,53,0.23809523809523808,0.09288824383164006,0.145206994263598
two_independent_publications,Q16594,15,7,53,0.38095238095238093,0.1386066763425254,0.24234570460985552
two_independent_publications,Q16594,20,7,53,0.42857142857142855,0.1806966618287373,0.24787476674269124
two_independent_publications,Q16594,25,7,53,0.47619047619047616,0.2220609579100145,0.25412951828046165
two_independent_publications,Q16594,30,7,53,0.5238095238095238,0.2641509433962264,0.2596585804132974
two_independent_publications,Q2KHR3,5,22,390,0.05627705627705628,0.006617889394239009,0.04965916688281727
two_independent_publications,Q2KHR3,10,22,390,0.08658008658008658,0.012972117856436623,0.07360796872364996
two_independent_publications,Q2KHR3,15,22,390,0.11255411255411256,0.01970865467009426,0.0928454578840183
two_independent_publications,Q2KHR3,20,22,390,0.11688311688311688,0.025772856107046337,0.09111026077607054
two_independent_publications,Q2KHR3,25,22,390,0.12987012987012986,0.03212708456924395,0.0977430453008859
two_independent_publications,Q2KHR3,30,22,390,0.15151515151515152,0.03849449607804364,0.11302065543710788
two_independent_publications,Q2TAL8,5,3,110,0.3333333333333333,0.015179316096747289,0.31815401723658604
two_independent_publications,Q2TAL8,10,3,110,0.3333333333333333,0.026188490408673895,0.30714484292465943
two_independent_publications,Q2TAL8,15,3,110,0.3333333333333333,0.03953294412010008,0.29380038921323326
two_independent_publications,Q2TAL8,20,3,110,0.3333333333333333,0.05454545454545454,0.27878787878787875
two_independent_publications,Q2TAL8,25,3,110,1.0,0.06505421184320268,0.9349457881567973
two_independent_publications,Q2TAL8,30,3,110,1.0,0.07756463719766472,0.9224353628023353
two_independent_publications,Q53ET0,5,3,144,0.0,0.018162393162393164,-0.018162393162393164
two_independent_publications,Q53ET0,10,3,144,0.0,0.033216783216783216,-0.033216783216783216
two_independent_publications,Q53ET0,15,3,144,0.6666666666666666,0.04904817404817405,0.6176184926184926
two_independent_publications,Q53ET0,20,3,144,0.6666666666666666,0.06332556332556333,0.6033411033411034
two_independent_publications,Q53ET0,25,3,144,0.6666666666666666,0.07556332556332557,0.5911033411033411
two_independent_publications,Q53ET0,30,3,144,1.0,0.09042346542346542,0.9095765345765345
two_independent_publications,Q5BJH7,5,3,30,0.3333333333333333,0.0367816091954023,0.296551724137931
two_independent_publications,Q5BJH7,10,3,30,0.3333333333333333,0.06896551724137931,0.26436781609195403
two_independent_publications,Q5BJH7,15,3,30,0.6666666666666666,0.10114942528735632,0.5655172413793104
two_independent_publications,Q5BJH7,20,3,30,1.0,0.14022988505747128,0.8597701149425288
two_independent_publications,Q5BJH7,25,3,30,1.0,0.18620689655172415,0.8137931034482758
two_independent_publications,Q5BJH7,30,3,30,1.0,0.22298850574712645,0.7770114942528735
two_independent_publications,Q5H9F3,5,4,323,0.0,0.00590350556698652,-0.00590350556698652
two_independent_publications,Q5H9F3,10,4,323,0.16666666666666666,0.011787781474145722,0.15487888519252094
two_independent_publications,Q5H9F3,15,4,323,0.3333333333333333,0.016941330307866855,0.31639200302546644
two_independent_publications,Q5H9F3,20,4,323,0.3333333333333333,0.022844835874853375,0.31048849745847995
two_independent_publications,Q5H9F3,25,4,323,0.3333333333333333,0.02901755667942234,0.30431577665391096
two_independent_publications,Q5H9F3,30,4,323,0.3333333333333333,0.034747995307963,0.2985853380253703
two_independent_publications,Q5HYC2,5,4,410,0.16666666666666666,0.006070725743932256,0.1605959409227344
two_independent_publications,Q5HYC2,10,4,410,0.16666666666666666,0.011831355477368955,0.1548353111892977
two_independent_publications,Q5HYC2,15,4,410,0.16666666666666666,0.017890154451666765,0.14877651221499988
two_independent_publications,Q5HYC2,20,4,410,0.16666666666666666,0.023805832190351244,0.14286083447631542
two_independent_publications,Q5HYC2,25,4,410,0.16666666666666666,0.029626095771960164,0.1370405708947065
two_independent_publications,Q5HYC2,30,4,410,0.16666666666666666,0.03499314210746019,0.13167352455920647
two_independent_publications,Q5JSZ5,5,5,346,0.1,0.005143670939096926,0.09485632906090308
two_independent_publications,Q5JSZ5,10,5,346,0.4,0.010086286336600485,0.38991371366339955
two_independent_publications,Q5JSZ5,15,5,346,0.4,0.01491161933484125,0.38508838066515877
two_independent_publications,Q5JSZ5,20,5,346,0.4,0.01995476250314149,0.38004523749685853
two_independent_publications,Q5JSZ5,25,5,346,0.4,0.024394739046661642,0.3756052609533384
two_independent_publications,Q5JSZ5,30,5,346,0.4,0.02942112758649577,0.37057887241350423
two_independent_publications,Q5T0B9,5,7,83,0.23809523809523808,0.03320599471054952,0.20488924338468856
two_independent_publications,Q5T0B9,10,7,83,0.42857142857142855,0.06582427270055834,0.3627471558708702
two_independent_publications,Q5T0B9,15,7,83,0.5714285714285714,0.0916838084043491,0.4797447630242223
two_independent_publications,Q5T0B9,20,7,83,0.7619047619047619,0.12165736115192477,0.6402474007528371
two_independent_publications,Q5T0B9,25,7,83,0.8095238095238095,0.14751689685571553,0.662006912668094
two_independent_publications,Q5T0B9,30,7,83,0.8571428571428571,0.17660887452248017,0.6805339826203769
two_independent_publications,Q5T1R4,5,5,477,0.1,0.004606874196219368,0.09539312580378063
two_independent_publications,Q5T1R4,10,5,477,0.1,0.009028768740200482,0.09097123125979953
two_independent_publications,Q5T1R4,15,5,477,0.1,0.013389003400102179,0.08661099659989782
two_independent_publications,Q5T1R4,20,5,477,0.1,0.017714003840529922,0.08228599615947008
two_independent_publications,Q5T1R4,25,5,477,0.1,0.021695470641086623,0.07830452935891338
two_independent_publications,Q5T1R4,30,5,477,0.1,0.025976428307171926,0.07402357169282808
two_independent_publications,Q5T3J3,5,3,158,0.0,0.01419011529468677,-0.01419011529468677
two_independent_publications,Q5T3J3,10,3,158,0.0,0.028863984519874222,-0.028863984519874222
two_independent_publications,Q5T3J3,15,3,158,0.0,0.04176408933322583,-0.04176408933322583
two_independent_publications,Q5T3J3,20,3,158,0.0,0.05547045069741192,-0.05547045069741192
two_independent_publications,Q5T3J3,25,3,158,0.0,0.06893493509634765,-0.06893493509634765
two_independent_publications,Q5T3J3,30,3,158,0.0,0.08296379908086753,-0.08296379908086753
two_independent_publications,Q5T6F2,5,33,272,0.05113636363636364,0.01109724332537443,0.04003912031098921
two_independent_publications,Q5T6F2,10,33,272,0.07765151515151515,0.022085956153679184,0.05556555899783597
two_independent_publications,Q5T6F2,15,33,272,0.0946969696969697,0.032911873236379424,0.06178509646059027
two_independent_publications,Q5T6F2,20,33,272,0.11742424242424243,0.04390058606468417,0.07352365635955826
two_independent_publications,Q5T6F2,25,33,272,0.13446969696969696,0.053749728673757324,0.08071996829593964
two_independent_publications,Q5T6F2,30,33,272,0.14583333333333334,0.06425005426524853,0.08158327906808481
two_independent_publications,Q5T8P6,5,3,151,1.0,0.012362030905077263,0.9876379690949227
two_independent_publications,Q5T8P6,10,3,151,1.0,0.022958057395143488,0.9770419426048566
two_independent_publications,Q5T8P6,15,3,151,1.0,0.0330242825607064,0.9669757174392936
two_independent_publications,Q5T8P6,20,3,151,1.0,0.04388520971302428,0.9561147902869758
two_independent_publications,Q5T8P6,25,3,151,1.0,0.05474613686534217,0.9452538631346579
two_independent_publications,Q5T8P6,30,3,151,1.0,0.06516556291390728,0.9348344370860927
two_independent_publications,Q5TGY3,5,5,245,0.0,0.008029441284710606,-0.008029441284710606
two_independent_publications,Q5TGY3,10,5,245,0.0,0.01525593844095015,-0.01525593844095015
two_independent_publications,Q5TGY3,15,5,245,0.1,0.02224824355971897,0.07775175644028104
two_independent_publications,Q5TGY3,20,5,245,0.1,0.02850451656072265,0.07149548343927736
two_independent_publications,Q5TGY3,25,5,245,0.1,0.03459350953496153,0.06540649046503848
two_independent_publications,Q5TGY3,30,5,245,0.1,0.04195383071261291,0.058046169287387095
two_independent_publications,Q5VT52,5,33,329,0.0625,0.007913855734302025,0.054586144265697974
two_independent_publications,Q5VT52,10,33,329,0.11553030303030302,0.015179034769071094,0.10035126826123193
two_independent_publications,Q5VT52,15,33,329,0.14962121212121213,0.022277411223960264,0.12734380089725186
two_independent_publications,Q5VT52,20,33,329,0.17045454545454544,0.029690859218622582,0.14076368623592286
two_independent_publications,Q5VT52,25,33,329,0.18181818181818182,0.03701163911335162,0.1448065427048302
two_independent_publications,Q5VT52,30,33,329,0.19128787878787878,0.04423975090814738,0.1470481278797314
two_independent_publications,Q5VUA4,5,7,400,0.14285714285714285,0.004799498746867168,0.13805764411027568
two_independent_publications,Q5VUA4,10,7,400,0.38095238095238093,0.009385964912280702,0.3715664160401002
two_independent_publications,Q5VUA4,15,7,400,0.47619047619047616,0.014135338345864662,0.4620551378446115
two_independent_publications,Q5VUA4,20,7,400,0.47619047619047616,0.018709273182957394,0.45748120300751877
two_independent_publications,Q5VUA4,25,7,400,0.47619047619047616,0.023283208020050124,0.45290726817042604
two_independent_publications,Q5VUA4,30,7,400,0.47619047619047616,0.027656641604010025,0.4485338345864661
two_independent_publications,Q5VWN6,5,11,422,0.09090909090909091,0.004255271245398566,0.08665381966369234
two_independent_publications,Q5VWN6,10,11,422,0.16363636363636364,0.008521799822134165,0.15511456381422947
two_independent_publications,Q5VWN6,15,11,422,0.18181818181818182,0.012664497754162398,0.16915368406401943
two_independent_publications,Q5VWN6,20,11,422,0.18181818181818182,0.016908511668223932,0.1649096701499579
two_independent_publications,Q5VWN6,25,11,422,0.18181818181818182,0.02120881223897063,0.16060936957921118
two_independent_publications,Q5VWN6,30,11,422,0.18181818181818182,0.025565399466402496,0.15625278235177933
two_independent_publications,Q68CP9,5,6,309,0.06666666666666667,0.0059050981381078465,0.06076156852855882
two_independent_publications,Q68CP9,10,6,309,0.06666666666666667,0.011810196276215693,0.054856470390450975
two_independent_publications,Q68CP9,15,6,309,0.2,0.01756819232547388,0.18243180767452613
two_independent_publications,Q68CP9,20,6,309,0.2,0.023242130038246545,0.17675786996175347
two_independent_publications,Q68CP9,25,6,309,0.2,0.02916824276047577,0.17083175723952423
two_independent_publications,Q68CP9,30,6,309,0.2,0.03463203463203463,0.16536796536796539
two_independent_publications,Q6AI39,5,5,219,0.2,0.009886473126387667,0.19011352687361235
two_independent_publications,Q6AI39,10,5,219,0.5,0.019521595241087514,0.48047840475891246
two_independent_publications,Q6AI39,15,5,219,0.6,0.028821582673536926,0.571178417326463
two_independent_publications,Q6AI39,20,5,219,0.6,0.038498596623518073,0.5615014033764819
two_independent_publications,Q6AI39,25,5,219,0.6,0.04800804323237401,0.5519919567676259
two_independent_publications,Q6AI39,30,5,219,0.6,0.058648569393825144,0.5413514306061749
two_independent_publications,Q6KC79,5,5,448,0.3,0.00362535953978907,0.2963746404602109
two_independent_publications,Q6KC79,10,5,448,0.3,0.00710091083413231,0.29289908916586765
two_independent_publications,Q6KC79,15,5,448,0.4,0.010806168104825823,0.3891938318951742
two_independent_publications,Q6KC79,20,5,448,0.5,0.014341642697347395,0.4856583573026526
two_independent_publications,Q6KC79,25,5,448,0.7,0.017877117289868967,0.682122882710131
two_independent_publications,Q6KC79,30,5,448,0.7,0.021442553531479707,0.6785574464685202
two_independent_publications,Q6MZP7,5,23,148,0.05928853754940711,0.015719801434087147,0.043568736115319966
two_independent_publications,Q6MZP7,10,23,148,0.09881422924901186,0.03033645890788748,0.06847777034112437
two_independent_publications,Q6MZP7,15,23,148,0.13043478260869565,0.044769259054973344,0.08566552355372231
two_independent_publications,Q6MZP7,20,23,148,0.14624505928853754,0.0589262732119875,0.08731878607655004
two_independent_publications,Q6MZP7,25,23,148,0.16205533596837945,0.07354293068578782,0.08851240528259163
two_independent_publications,Q6MZP7,30,23,148,0.17786561264822134,0.08760801617944475,0.0902575964687766
two_independent_publications,Q6NXT4,5,3,71,0.3333333333333333,0.020523138832997986,0.3128101945003353
two_independent_publications,Q6NXT4,10,3,71,1.0,0.04144869215291751,0.9585513078470825
two_independent_publications,Q6NXT4,15,3,71,1.0,0.06398390342052314,0.9360160965794768
two_independent_publications,Q6NXT4,20,3,71,1.0,0.08571428571428572,0.9142857142857143
two_independent_publications,Q6NXT4,25,3,71,1.0,0.103420523138833,0.896579476861167
two_independent_publications,Q6NXT4,30,3,71,1.0,0.1267605633802817,0.8732394366197183
two_independent_publications,Q6P3W7,5,4,137,0.16666666666666666,0.014598540145985401,0.15206812652068125
two_independent_publications,Q6P3W7,10,4,137,0.3333333333333333,0.02715757835981108,0.30617575497352223
two_independent_publications,Q6P3W7,15,4,137,0.6666666666666666,0.037784456848432804,0.6288822098182338
two_independent_publications,Q6P3W7,20,4,137,0.8333333333333334,0.04991412623443538,0.783419207098898
two_independent_publications,Q6P3W7,25,4,137,1.0,0.06086303134392443,0.9391369686560755
two_independent_publications,Q6P3W7,30,4,137,1.0,0.07116788321167883,0.9288321167883211
two_independent_publications,Q6P4R8,5,44,253,0.0412262156448203,0.00894033502729155,0.032285880617528746
two_independent_publications,Q6P4R8,10,44,253,0.06553911205073996,0.017692452475061172,0.047846659575678796
two_independent_publications,Q6P4R8,15,44,253,0.08879492600422834,0.026381830729656816,0.06241309527457152
two_independent_publications,Q6P4R8,20,44,253,0.11416490486257928,0.034882991404730536,0.07928191345784874
two_independent_publications,Q6P4R8,25,44,253,0.1331923890063425,0.04329004329004329,0.08990234571629921
two_independent_publications,Q6P4R8,30,44,253,0.14693446088794926,0.05100696405044231,0.09592749683750695
two_independent_publications,Q6PI47,5,3,63,0.0,0.02457757296466974,-0.02457757296466974
two_independent_publications,Q6PI47,10,3,63,0.3333333333333333,0.048131080389144903,0.28520225294418844
two_independent_publications,Q6PI47,15,3,63,0.3333333333333333,0.07885304659498207,0.2544802867383512
two_independent_publications,Q6PI47,20,3,63,0.3333333333333333,0.10445468509984639,0.22887864823348691
two_independent_publications,Q6PI47,25,3,63,0.3333333333333333,0.13108038914490527,0.20225294418842804
two_independent_publications,Q6PI47,30,3,63,0.3333333333333333,0.15360983102918588,0.17972350230414744
two_independent_publications,Q6PJG2,5,8,129,0.07142857142857142,0.00944767441860465,0.06198089700996677
two_independent_publications,Q6PJG2,10,8,129,0.17857142857142858,0.021681201550387597,0.15689022702104097
two_independent_publications,Q6PJG2,15,8,129,0.2857142857142857,0.03330910852713178,0.25240517718715394
two_independent_publications,Q6PJG2,20,8,129,0.2857142857142857,0.044452519379844964,0.24126176633444074
two_independent_publications,Q6PJG2,25,8,129,0.35714285714285715,0.0559593023255814,0.30118355481727577
two_independent_publications,Q6PJG2,30,8,129,0.35714285714285715,0.06455910852713179,0.29258374861572534
two_independent_publications,Q6PJT7,5,20,117,0.08421052631578947,0.016357206012378427,0.06785332030341104
two_independent_publications,Q6PJT7,10,20,117,0.12631578947368421,0.02976716769820218,0.09654862177548204
two_independent_publications,Q6PJT7,15,20,117,0.1368421052631579,0.0430297671676982,0.0938123380954597
two_independent_publications,Q6PJT7,20,20,117,0.1631578947368421,0.05732390215148836,0.10583399258535375
two_independent_publications,Q6PJT7,25,20,117,0.18947368421052632,0.06822870615974064,0.12124497805078568
two_independent_publications,Q6PJT7,30,20,117,0.20526315789473684,0.0820807544945476,0.12318240340018924
two_independent_publications,Q6UN15,5,8,97,0.35714285714285715,0.021262886597938145,0.335879970544919
two_independent_publications,Q6UN15,10,8,97,0.42857142857142855,0.03994845360824742,0.3886229749631811
two_independent_publications,Q6UN15,15,8,97,0.42857142857142855,0.05584192439862543,0.3727295041728031
two_independent_publications,Q6UN15,20,8,97,0.42857142857142855,0.07130584192439862,0.3572655866470299
two_independent_publications,Q6UN15,25,8,97,0.42857142857142855,0.08784364261168384,0.34072778595974473
two_independent_publications,Q6UN15,30,8,97,0.42857142857142855,0.10330756013745704,0.3252638684339715
two_independent_publications,Q6UUV7,5,9,119,0.1388888888888889,0.01694915254237288,0.12193973634651602
two_independent_publications,Q6UUV7,10,9,119,0.3055555555555556,0.03518017376442102,0.2703753817911346
two_independent_publications,Q6UUV7,15,9,119,0.4722222222222222,0.0524141860133884,0.4198080362088338
two_independent_publications,Q6UUV7,20,9,119,0.5555555555555556,0.06879361914257229,0.48676193641298326
two_independent_publications,Q6UUV7,25,9,119,0.6944444444444444,0.0844609030052699,0.6099835414391745
two_independent_publications,Q6UUV7,30,9,119,0.7222222222222222,0.09955846745477852,0.6226637547674437
two_independent_publications,Q6VMQ6,5,23,250,0.05928853754940711,0.008771084337349397,0.050517453212057715
two_independent_publications,Q6VMQ6,10,23,250,0.09881422924901186,0.017542168674698794,0.08127206057431306
two_independent_publications,Q6VMQ6,15,23,250,0.12648221343873517,0.025477911646586346,0.10100430179214882
two_independent_publications,Q6VMQ6,20,23,250,0.14624505928853754,0.03376706827309237,0.11247799101544517
two_independent_publications,Q6VMQ6,25,23,250,0.15810276679841898,0.04224899598393574,0.11585377081448323
two_independent_publications,Q6VMQ6,30,23,250,0.19367588932806323,0.05127710843373494,0.14239878089432828
two_independent_publications,Q6W2J9,5,7,274,0.14285714285714285,0.005962407422261437,0.1368947354348814
two_independent_publications,Q6W2J9,10,7,274,0.2857142857142857,0.011898077591508249,0.27381620812277746
two_independent_publications,Q6W2J9,15,7,274,0.2857142857142857,0.01756637523060881,0.26814791048367687
two_independent_publications,Q6W2J9,20,7,274,0.2857142857142857,0.02299403759257774,0.26272024812170797
two_independent_publications,Q6W2J9,25,7,274,0.2857142857142857,0.028956445014839176,0.2567578406994465
two_independent_publications,Q6W2J9,30,7,274,0.2857142857142857,0.034624742653939736,0.251089543060346
two_independent_publications,Q6ZRI6,5,4,152,0.16666666666666666,0.009498082955733705,0.15716858371093295
two_independent_publications,Q6ZRI6,10,4,152,0.16666666666666666,0.01812478215406065,0.148541884512606
two_independent_publications,Q6ZRI6,15,4,152,0.16666666666666666,0.028145695364238412,0.13852097130242824
two_independent_publications,Q6ZRI6,20,4,152,0.16666666666666666,0.03886371558034158,0.12780295108632508
two_independent_publications,Q6ZRI6,25,4,152,0.16666666666666666,0.048187521784593935,0.11847914488207273
two_independent_publications,Q6ZRI6,30,4,152,0.16666666666666666,0.056814220982920875,0.10985244568374578
two_independent_publications,Q6ZRS2,5,6,540,0.13333333333333333,0.003930461073318216,0.12940287226001512
two_independent_publications,Q6ZRS2,10,6,540,0.3333333333333333,0.007620421906136192,0.3257129114271971
two_independent_publications,Q6ZRS2,15,6,540,0.4,0.011069882498453927,0.3889301175015461
two_independent_publications,Q6ZRS2,20,6,540,0.4,0.014381914381914381,0.38561808561808564
two_independent_publications,Q6ZRS2,25,6,540,0.4,0.017913832199546485,0.3820861678004535
two_independent_publications,Q6ZRS2,30,6,540,0.4,0.02117776403490689,0.3788222359650931
two_independent_publications,Q6ZU65,5,5,253,0.1,0.00997553171466215,0.09002446828533786
two_independent_publications,Q6ZU65,10,5,253,0.1,0.020013802622498276,0.07998619737750173
two_independent_publications,Q6ZU65,15,5,253,0.1,0.0290168768429638,0.0709831231570362
two_independent_publications,Q6ZU65,20,5,253,0.2,0.03801995106342933,0.1619800489365707
two_independent_publications,Q6ZU65,25,5,253,0.3,0.04755630842587364,0.2524436915741263
two_independent_publications,Q6ZU65,30,5,253,0.3,0.05659075224292615,0.24340924775707384
two_independent_publications,Q70E73,5,3,219,0.0,0.009509446608855934,-0.009509446608855934
two_independent_publications,Q70E73,10,3,219,0.6666666666666666,0.018977001382430563,0.6476896652842361
two_independent_publications,Q70E73,15,3,219,1.0,0.02861212349713041,0.9713878765028696
two_independent_publications,Q70E73,20,3,219,1.0,0.037954002764861126,0.9620459972351388
two_independent_publications,Q70E73,25,3,219,1.0,0.04603912697415274,0.9539608730258473
two_independent_publications,Q70E73,30,3,219,1.0,0.0547107368773826,0.9452892631226174
two_independent_publications,Q76L83,5,4,292,0.3333333333333333,0.0072494468766181805,0.32608388645671516
