accession,gene,has_region,is_fg_nup,is_fg_nup_complex,length,disorder_fraction,st_fraction,n_sites
Q96E11,MRRF,False,False,False,262,0.16793893129770993,0.1297709923664122,1
Q96E93,KLRG1,False,False,False,195,0.020512820512820513,0.17435897435897435,1
Q96EB1,ELP4,False,False,False,424,0.02830188679245283,0.1391509433962264,2
Q96EB6,SIRT1,False,False,False,747,0.4926372155287818,0.10977242302543508,1
Q96EF0,MTMR8,False,False,False,704,0.03125,0.12926136363636365,1
Q96EG3,ZNF837,False,False,False,531,0.3804143126177024,0.10922787193973635,1
Q96EH5,RPL39L,False,False,False,51,0.2898089171974522,0.13725490196078433,2
Q96EK5,KIFBP,False,False,False,621,0.09017713365539452,0.07568438003220612,1
Q96ES7,SGF29,False,False,False,293,0.24232081911262798,0.10580204778156997,1
Q96EV2,RBM33,True,False,False,1170,0.9230769230769231,0.11367521367521367,10
Q96EV8,DTNBP1,False,False,False,351,0.4131054131054131,0.15954415954415954,2
Q96EY7,PTCD3,False,False,False,689,0.06966618287373004,0.13352685050798258,2
Q96EZ4,MYEOV,False,False,False,313,0.1501597444089457,0.134185303514377,1
Q96F07,CYFIP2,False,False,False,1278,0.01564945226917058,0.10328638497652583,2
Q96F45,ZNF503,False,False,False,646,0.5495356037151703,0.19195046439628483,1
Q96F46,IL17RA,False,False,False,866,0.22863741339491916,0.11547344110854503,1
Q96F86,EDC3,False,False,False,508,0.2898089171974522,0.12992125984251968,1
Q96FC7,PHYHIPL,False,False,False,376,0.09308510638297872,0.14095744680851063,1
Q96G23,CERS2,False,False,False,380,0.05526315789473684,0.10263157894736842,1
Q96G28,CFAP36,False,False,False,342,0.5146198830409356,0.10526315789473684,1
Q96G42,KLHDC7B,False,False,False,594,0.3838383838383838,0.13468013468013468,1
Q96GD3,SCMH1,False,False,False,660,0.2696969696969697,0.15454545454545454,1
Q96GM5,SMARCD1,False,False,False,515,0.30097087378640774,0.10097087378640776,1
Q96GM8,TOE1,False,False,False,510,0.3352941176470588,0.12352941176470589,1
Q96GW7,BCAN,False,False,False,911,0.33040614709110866,0.11745334796926454,1
Q96GX5,MASTL,False,False,False,879,0.2571103526734926,0.16382252559726962,3
Q96GY0,ZC2HC1A,False,False,False,325,0.676923076923077,0.1476923076923077,2
Q96HA1,POM121,True,True,True,1249,0.6805444355484388,0.24899919935948758,41
Q96HA7,TONSL,False,False,False,1378,0.2910014513788099,0.11538461538461539,2
Q96HB5,CCDC120,False,False,False,630,0.7301587301587301,0.1380952380952381,1
Q96HC4,PDLIM5,True,False,False,596,0.5620805369127517,0.17785234899328858,27
Q96HD1,CRELD1,False,False,False,420,0.04285714285714286,0.09761904761904762,2
Q96HE7,ERO1A,False,False,False,468,0.010683760683760684,0.10042735042735043,1
Q96HI0,SENP5,False,False,False,755,0.2847682119205298,0.1337748344370861,1
Q96HP0,DOCK6,False,False,False,2047,0.1446018563751832,0.13043478260869565,1
Q96HW7,INTS4,False,False,False,963,0.033229491173416406,0.11734164070612668,1
Q96I24,FUBP3,True,False,False,572,0.43356643356643354,0.10664335664335664,16
Q96I59,NARS2,False,False,False,477,0.0,0.1111111111111111,1
Q96IQ9,ZNF414,False,False,False,312,0.2898089171974522,0.15705128205128205,1
Q96IV0,NGLY1,False,False,False,654,0.2898089171974522,0.14067278287461774,1
Q96IZ0,PAWR,False,False,False,340,0.8235294117647058,0.12941176470588237,2
Q96IZ5,RBM41,False,False,False,413,0.2736077481840194,0.14043583535108958,2
Q96IZ7,RSRC1,False,False,False,334,0.8532934131736527,0.20658682634730538,2
Q96J42,TXNDC15,False,False,False,360,0.2898089171974522,0.12777777777777777,3
Q96JB6,LOXL4,False,False,False,756,0.05026455026455026,0.10846560846560846,1
Q96JB8,MPP4,False,False,False,637,0.054945054945054944,0.10832025117739404,1
Q96JE9,MAP6,False,False,False,813,0.9532595325953259,0.1057810578105781,4
Q96JF6,ZNF594,False,False,False,807,0.13011152416356878,0.13506815365551425,1
Q96JG6,VPS50,False,False,False,964,0.11099585062240663,0.13174273858921162,1
Q96JG9,ZNF469,False,False,False,3953,0.9034394904458599,0.14925373134328357,1
Q96JH7,VCPIP1,True,False,False,1222,0.3707037643207856,0.13993453355155483,6
Q96JK9,MAML3,False,False,False,1138,0.9543057996485061,0.14411247803163443,2
Q96JM2,ZNF462,False,False,False,2506,0.3655227454110136,0.14684756584197925,5
Q96JM3,CHAMP1,True,False,False,812,0.6527093596059114,0.17118226600985223,8
Q96JN0,LCOR,False,False,False,433,0.7136258660508084,0.20554272517321015,2
Q96JY6,PDLIM2,False,False,False,352,0.6221590909090909,0.19886363636363635,5
Q96K21,ZFYVE19,True,False,False,471,0.6624203821656051,0.11677282377919321,3
Q96K80,ZC3H10,False,False,False,434,0.5391705069124424,0.12903225806451613,2
Q96K83,ZNF521,False,False,False,1311,0.18840579710144928,0.15636918382913806,1
Q96KA5,CLPTM1L,False,False,False,538,0.03717472118959108,0.12825278810408922,1
Q96KB5,PBK,False,False,False,322,0.2898089171974522,0.12111801242236025,1
Q96KJ9,COX4I2,False,False,False,171,0.2898089171974522,0.09941520467836257,1
Q96KM6,ZNF512B,True,False,False,892,0.6221973094170403,0.13789237668161436,19
Q96KR1,ZFR,True,False,False,1074,0.39757914338919925,0.1610800744878957,59
Q96KW2,POM121L2,False,False,False,1035,0.5990338164251208,0.24154589371980675,2
Q96KX2,CAPZA3,False,False,False,299,0.0,0.07692307692307693,1
Q96L73,NSD1,False,False,False,2696,0.56973293768546,0.15096439169139467,2
Q96L91,EP400,True,False,False,3159,0.5397277619499842,0.13706869262424817,54
Q96LC9,BMF,False,False,False,184,0.41847826086956524,0.08695652173913043,1
Q96LI5,CNOT6L,False,False,False,555,0.021621621621621623,0.10990990990990991,1
Q96LI9,CXorf58,False,False,False,332,0.09337349397590361,0.1144578313253012,2
Q96LL4,C8orf48,False,False,False,319,0.31974921630094044,0.1724137931034483,1
Q96LU7,MYRFL,False,False,False,910,0.1978021978021978,0.14835164835164835,1
Q96LW1,ZNF354B,False,False,False,612,0.07516339869281045,0.16339869281045752,1
Q96LW4,PRIMPOL,False,False,False,560,0.08392857142857142,0.11607142857142858,1
Q96M02,C10orf90,False,False,False,699,0.4721030042918455,0.1473533619456366,1
Q96M27,PRRC1,True,False,False,445,0.4651685393258427,0.18202247191011237,23
Q96M29,TEKT5,False,False,False,485,0.016494845360824743,0.12989690721649486,2
Q96M60,FAM227B,False,False,False,508,0.2898089171974522,0.14566929133858267,2
Q96M83,CCDC7,False,False,False,1385,0.5617328519855596,0.16462093862815885,1
Q96M91,CFAP53,False,False,False,514,0.42412451361867703,0.054474708171206226,1
Q96M93,ADAD1,False,False,False,576,0.2898089171974522,0.14583333333333334,1
Q96MB7,HARBI1,False,False,False,349,0.06303724928366762,0.1489971346704871,1
Q96ME7,ZNF512,False,False,False,567,0.4126984126984127,0.13756613756613756,1
Q96MH7,C5orf34,False,False,False,638,0.08307210031347963,0.16614420062695925,1
Q96MK2,RIPOR3,False,False,False,946,0.2898089171974522,0.13742071881606766,1
Q96MM7,HS6ST2,False,False,False,605,0.2528925619834711,0.12892561983471074,1
Q96MU7,YTHDC1,False,False,False,727,0.7565337001375516,0.12929848693259974,1
Q96MW7,TIGD1,False,False,False,591,0.10152284263959391,0.155668358714044,1
Q96MY1,NOL4L,True,False,False,436,0.731651376146789,0.21330275229357798,8
Q96MY7,FAM161B,False,False,False,647,0.6630602782071098,0.13601236476043277,1
Q96N06,SPATA33,False,False,False,139,0.9496402877697842,0.17985611510791366,2
Q96N46,TTC14,False,False,False,770,0.43896103896103894,0.15454545454545454,2
Q96N64,PWWP2A,False,False,False,755,0.2898089171974522,0.1695364238410596,1
Q96N67,DOCK7,False,False,False,2140,0.11448598130841121,0.1453271028037383,3
Q96N76,UROC1,False,False,False,676,0.02514792899408284,0.10355029585798817,2
Q96NB3,ZNF830,False,False,False,372,0.7446236559139785,0.12634408602150538,1
Q96NJ3,ZNF285,False,False,False,590,0.2898089171974522,0.12372881355932204,1
Q96NJ6,ZFP3,False,False,False,502,0.2649402390438247,0.13346613545816732,1
Q96NU0,CNTNAP3B,False,False,False,1288,0.06521739130434782,0.15372670807453417,1
Q96NW7,LRRC7,False,False,False,1537,0.5933636955107352,0.15159401431359792,2
Q96P09,BIRC8,False,False,False,236,0.2898089171974522,0.11016949152542373,2
Q96P16,RPRD1A,False,False,False,312,0.08974358974358974,0.125,1
Q96P50,ACAP3,False,False,False,834,0.2898089171974522,0.12589928057553956,1
Q96PC5,MIA2,False,False,False,1412,0.5276203966005666,0.13526912181303116,1
Q96PF2,TSSK2,False,False,False,358,0.20670391061452514,0.11173184357541899,1
Q96PK6,RBM14,True,False,False,669,0.3183856502242152,0.17189835575485798,17
Q96PN6,ADCY10,False,False,False,1610,0.004968944099378882,0.09937888198757763,3
Q96PP9,GBP4,False,False,False,640,0.096875,0.1046875,1
Q96PU5,NEDD4L,False,False,False,975,0.41743589743589743,0.12512820512820513,2
Q96PU8,QKI,False,False,False,341,0.2873900293255132,0.0967741935483871,3
Q96PV0,SYNGAP1,False,False,False,1343,0.5249441548771407,0.14668652271034996,1
Q96PV6,LENG8,False,False,False,800,0.5825,0.14875,4
Q96PY5,FMNL2,False,False,False,1086,0.2265193370165746,0.10589318600368323,4
Q96PZ0,PUS7,False,False,False,661,0.18608169440242056,0.12254160363086233,1
Q96Q04,LMTK3,False,False,False,1460,0.7123287671232876,0.11232876712328767,1
Q96Q11,TRNT1,False,False,False,434,0.004608294930875576,0.10138248847926268,1
Q96Q15,SMG1,False,False,False,3661,0.10243102977328598,0.14804698169898936,1
Q96Q89,KIF20B,False,False,False,1820,0.26153846153846155,0.1357142857142857,5
Q96QB1,DLC1,False,False,False,1528,0.42408376963350786,0.1695026178010471,1
Q96QC0,PPP1R10,False,False,False,940,0.7734042553191489,0.10425531914893617,4
Q96QE3,ATAD5,False,False,False,1844,0.3774403470715835,0.17516268980477223,1
Q96QE5,TEFM,False,False,False,360,0.005555555555555556,0.14444444444444443,1
Q96QF7,GCNA,False,False,False,691,0.2898089171974522,0.1678726483357453,2
Q96QS3,ARX,False,False,False,562,0.5622775800711743,0.12811387900355872,1
Q96QT6,PHF12,True,False,False,1004,0.4541832669322709,0.16533864541832669,14
Q96QZ7,MAGI1,False,False,False,1491,0.6217303822937625,0.1441985244802146,1
Q96R06,SPAG5,False,False,False,1193,0.3512154233025985,0.16680637049455155,1
Q96RD6,PANX2,False,False,False,677,0.36336779911373707,0.09453471196454949,1
Q96RD7,PANX1,False,False,False,426,0.09154929577464789,0.12441314553990611,1
Q96RE7,NACC1,False,False,False,527,0.2898089171974522,0.14231499051233396,1
Q96RK0,CIC,False,False,False,2517,0.8482587064676617,0.17044100119189512,7
Q96RN5,MED15,True,False,False,788,0.5862944162436549,0.13324873096446702,10
Q96RP9,GFM1,False,False,False,751,0.013315579227696404,0.10652463382157124,1
Q96RR4,CAMKK2,False,False,False,588,0.3792517006802721,0.12755102040816327,1
Q96RT1,ERBIN,False,False,False,1412,0.5906515580736544,0.1678470254957507,2
Q96RT8,TUBGCP5,False,False,False,1024,0.1025390625,0.130859375,2
Q96RW7,HMCN1,False,False,False,5635,0.04081632653061224,0.14960070984915705,2
Q96RY5,CRAMP1,False,False,False,1269,0.6178092986603625,0.16863672182821118,1
Q96S06,LMF1,False,False,False,567,0.07054673721340388,0.10758377425044091,1
Q96S15,WDR24,False,False,False,790,0.13037974683544304,0.1291139240506329,1
Q96S16,JMJD8,False,False,False,264,0.06060606060606061,0.125,1
Q96S52,PIGS,False,False,False,555,0.02702702702702703,0.12792792792792793,2
Q96S55,WRNIP1,False,False,False,665,0.38345864661654133,0.12631578947368421,1
Q96SB8,SMC6,False,False,False,1091,0.21448212648945922,0.10174152153987168,2
Q96SD1,DCLRE1C,False,False,False,692,0.32803468208092484,0.1791907514450867,1
Q96SI9,STRBP,False,False,False,672,0.24702380952380953,0.13392857142857142,1
Q96ST2,IWS1,False,False,False,819,0.8192918192918193,0.16361416361416362,6
Q96ST3,SIN3A,True,False,False,1273,0.3307148468185389,0.12097407698350353,11
Q96T23,RSF1,False,False,False,1441,0.2898089171974522,0.15197779319916724,1
Q96T37,RBM15,False,False,False,977,0.548618219037871,0.16376663254861823,2
Q96T51,RUFY1,False,False,False,708,0.2669491525423729,0.10734463276836158,1
Q96T58,SPEN,True,False,False,3664,0.7330786026200873,0.16593886462882096,69
Q96TA1,NIBAN2,False,False,False,746,0.22117962466487937,0.11528150134048257,1
Q96TA2,YME1L1,False,False,False,773,0.04139715394566624,0.13971539456662355,5
Q99081,TCF12,False,False,False,682,0.9325513196480938,0.24926686217008798,16
Q99424,ACOX2,False,False,False,681,0.0,0.12922173274596183,1
Q99439,CNN2,False,False,False,309,0.22653721682847897,0.1423948220064725,3
Q99456,KRT12,False,False,False,494,0.2898089171974522,0.15182186234817813,1
Q99460,PSMD1,False,False,False,953,0.1322140608604407,0.1080797481636936,1
Q99490,AGAP2,False,False,False,1192,0.5469798657718121,0.18540268456375839,1
Q99496,RNF2,False,False,False,336,0.4107142857142857,0.1636904761904762,1
Q99504,EYA3,True,False,False,573,0.3228621291448517,0.20593368237347295,8
Q99536,VAT1,False,False,False,393,0.14249363867684478,0.09669211195928754,1
Q99538,LGMN,False,False,False,433,0.06466512702078522,0.11778290993071594,1
Q99543,DNAJC2,False,False,False,621,0.42351046698872785,0.10144927536231885,3
Q99550,MPHOSPH9,False,False,False,1183,0.2898089171974522,0.19864750633981404,1
Q99569,PKP4,False,False,False,1192,0.4966442953020134,0.18875838926174496,1
Q99575,POP1,False,False,False,1024,0.3662109375,0.1259765625,1
Q99583,MNT,False,False,False,582,0.8247422680412371,0.12027491408934708,3
Q99590,SCAF11,False,False,False,1463,0.6582365003417635,0.19275461380724537,5
Q99594,TEAD3,False,False,False,435,0.135632183908046,0.14942528735632185,3
Q99607,ELF4,False,False,False,663,0.5957767722473605,0.20361990950226244,4
Q99613,EIF3C,False,False,False,913,0.27163198247535597,0.11062431544359255,1
Q99614,TTC1,False,False,False,292,0.5034246575342466,0.10616438356164383,2
Q99623,PHB2,False,False,False,299,0.0033444816053511705,0.10702341137123746,1
Q99627,COPS8,False,False,False,209,0.009569377990430622,0.09569377990430622,1
Q99640,PKMYT1,False,False,False,499,0.2865731462925852,0.1282565130260521,1
Q99661,KIF2C,False,False,False,725,0.33793103448275863,0.13517241379310344,2
Q99666,RGPD5,False,False,False,1765,0.2898089171974522,0.14674220963172804,3
Q99674,CGREF1,False,False,False,318,0.2898089171974522,0.07547169811320754,1
Q99698,LYST,False,False,False,3801,0.08892396737700606,0.1420678768745067,2
Q99700,ATXN2,True,False,False,1313,0.8697638994668697,0.18354912414318356,18
Q99714,HSD17B10,False,False,False,261,0.02681992337164751,0.09578544061302682,1
Q99715,COL12A1,False,False,False,3063,0.3081945804766569,0.16552399608227228,1
Q99717,SMAD5,False,False,False,465,0.2731182795698925,0.15053763440860216,2
Q99728,BARD1,False,False,False,777,0.3063063063063063,0.15444015444015444,1
Q99729,HNRNPAB,False,False,False,332,0.4246987951807229,0.0963855421686747,1
Q99808,SLC29A1,False,False,False,456,0.03728070175438596,0.13815789473684212,1
Q99816,TSG101,False,False,False,390,0.30512820512820515,0.13333333333333333,1
Q99835,SMO,False,False,False,787,0.2898089171974522,0.1207115628970775,1
Q99856,ARID3A,False,False,False,593,0.6172006745362564,0.1163575042158516,4
Q99959,PKP2,False,False,False,881,0.318955732122588,0.16004540295119182,1
Q99961,SH3GL1,False,False,False,368,0.33695652173913043,0.10869565217391304,2
Q99963,SH3GL3,False,False,False,347,0.0893371757925072,0.11815561959654179,1
Q99973,TEP1,False,False,False,2627,0.07194518462124096,0.1347544727826418,2
Q99985,SEMA3C,False,False,False,751,0.07323568575233022,0.14647137150466044,1
Q9BPX5,ARPC5L,False,False,False,153,0.1830065359477124,0.10457516339869281,1
Q9BPZ2,SPIN2B,False,False,False,258,0.27906976744186046,0.10852713178294573,1
Q9BPZ7,MAPKAP1,False,False,False,522,0.11302681992337164,0.15900383141762453,2
Q9BQ04,RBM4B,False,False,False,359,0.10306406685236769,0.13649025069637882,2
Q9BQ24,ZFYVE21,False,False,False,234,0.004273504273504274,0.11538461538461539,1
Q9BQ52,ELAC2,False,False,False,826,0.18159806295399517,0.11138014527845036,1
Q9BQ75,CMSS1,False,False,False,279,0.34050179211469533,0.1111111111111111,1
Q9BQC3,DPH2,False,False,False,489,0.16359918200409,0.10429447852760736,2
Q9BQF6,SENP7,False,False,False,1050,0.40095238095238095,0.19428571428571428,1
Q9BQG0,MYBBP1A,False,False,False,1328,0.26957831325301207,0.12424698795180723,2
Q9BQI6,SLF1,False,False,False,1058,0.09168241965973535,0.12570888468809074,1
Q9BR76,CORO1B,False,False,False,489,0.1738241308793456,0.12474437627811862,2
Q9BRQ8,AIFM2,False,False,False,373,0.00804289544235925,0.1260053619302949,1
Q9BRR8,GPATCH1,False,False,False,931,0.635875402792696,0.1460794844253491,1
Q9BRZ2,TRIM56,False,False,False,755,0.2898089171974522,0.09536423841059603,2
Q9BS26,ERP44,True,False,False,406,0.07389162561576355,0.10591133004926108,5
Q9BSH4,TACO1,False,False,False,297,0.21885521885521886,0.10101010101010101,1
Q9BSJ2,TUBGCP2,False,False,False,902,0.2898089171974522,0.12638580931263857,1
Q9BSJ8,ESYT1,False,False,False,1104,0.16304347826086957,0.12771739130434784,2
Q9BSQ5,CCM2,False,False,False,444,0.12837837837837837,0.17342342342342343,1
Q9BT09,CNPY3,False,False,False,278,0.2302158273381295,0.13309352517985612,2
Q9BTA9,WAC,True,False,False,647,0.7897990726429676,0.23647604327666152,15
Q9BTC0,DIDO1,True,False,False,2240,0.7950892857142857,0.13660714285714284,32
Q9BTK6,PAGR1,False,False,False,254,1.0,0.14566929133858267,3
Q9BTV7,CABLES2,False,False,False,478,0.45188284518828453,0.1297071129707113,1
Q9BTX1,NDC1,False,False,True,674,0.09347181008902077,0.1632047477744807,1
Q9BU23,LMF2,False,False,False,707,0.2898089171974522,0.13012729844413012,1
Q9BU40,CHRDL1,False,False,False,456,0.1074561403508772,0.11842105263157894,1
Q9BUG6,ZSCAN5A,False,False,False,496,0.45564516129032256,0.14516129032258066,1
Q9BUH6,PAXX,False,False,False,204,0.39215686274509803,0.11764705882352941,1
Q9BUJ2,HNRNPUL1,True,False,False,856,0.572429906542056,0.10046728971962617,7
Q9BUL9,RPP25,False,False,False,199,0.592964824120603,0.1306532663316583,1
Q9BUV8,RAB5IF,False,False,False,137,0.2898089171974522,0.08759124087591241,1
Q9BV19,C1orf50,False,False,False,199,0.2898089171974522,0.10050251256281408,1
Q9BV35,SLC25A23,False,False,False,468,0.12179487179487179,0.10683760683760683,1
Q9BV73,CEP250,False,False,False,2442,0.4369369369369369,0.10073710073710074,2
Q9BVA0,KATNB1,False,False,False,655,0.24122137404580152,0.1465648854961832,1
Q9BVC6,TMEM109,False,False,False,243,0.00823045267489712,0.11934156378600823,1
Q9BVL2,NUP58,True,True,True,599,0.2671118530884808,0.24373956594323873,44
Q9BVP2,GNL3,False,False,False,549,0.3588342440801457,0.11839708561020036,1
Q9BVQ7,AFG2B,False,False,False,753,0.2898089171974522,0.11288180610889774,1
Q9BVT8,TMUB1,False,False,False,246,0.42276422764227645,0.14634146341463414,2
Q9BVW5,TIPIN,False,False,False,301,0.2898089171974522,0.10631229235880399,1
Q9BW30,TPPP3,False,False,False,176,0.13636363636363635,0.125,1
Q9BW62,KATNAL1,False,False,False,490,0.21836734693877552,0.09795918367346938,1
Q9BW92,TARS2,False,False,False,718,0.2898089171974522,0.116991643454039,1
Q9BWF2,TRAIP,False,False,False,469,0.18763326226012794,0.1279317697228145,2
Q9BWF3,RBM4,True,False,False,364,0.09065934065934066,0.1346153846153846,11
Q9BWG4,SSBP4,False,False,False,385,0.7558441558441559,0.14285714285714285,1
Q9BWK5,CYREN,False,False,False,157,0.6878980891719745,0.17834394904458598,1
Q9BWN1,PRR14,False,False,False,585,0.8957264957264958,0.1606837606837607,1
Q9BWT6,MND1,False,False,False,205,0.05365853658536585,0.11219512195121951,1
Q9BWW4,SSBP3,False,False,False,388,0.7835051546391752,0.13402061855670103,2
Q9BX66,SORBS1,False,False,False,1292,0.6927244582043344,0.18885448916408668,1
Q9BX84,TRPM6,False,False,False,2022,0.1211671612265084,0.1414441147378833,1
Q9BXB4,OSBPL11,False,False,False,747,0.3038821954484605,0.17269076305220885,1
Q9BXC9,BBS2,False,False,False,721,0.020804438280166437,0.13730929264909847,1
Q9BXF6,RAB11FIP5,False,False,False,653,0.5803981623277182,0.18529862174578868,1
Q9BXJ3,C1QTNF4,False,False,False,329,0.19148936170212766,0.11550151975683891,2
Q9BXL7,CARD11,False,False,False,1154,0.2902946273830156,0.12478336221837089,1
Q9BXP5,SRRT,False,False,False,876,0.54337899543379,0.08333333333333333,1
Q9BXS0,COL25A1,False,False,False,654,0.926605504587156,0.05504587155963303,1
Q9BXS4,TMEM59,False,False,False,323,0.2898089171974522,0.15789473684210525,1
Q9BXS5,AP1M1,False,False,False,423,0.02364066193853428,0.12529550827423167,1
Q9BXS6,NUSAP1,False,False,False,441,0.8367346938775511,0.1655328798185941,3
Q9BXT4,TDRD1,False,False,False,1180,0.13728813559322034,0.12203389830508475,1
Q9BXT5,TEX15,False,False,False,2789,0.2843313015417712,0.18321979204015776,3
Q9BXT6,MOV10L1,False,False,False,1211,0.09744013212221304,0.129644921552436,1
Q9BXU1,STK31,False,False,False,1019,0.040235525024533855,0.12463199214916584,2
Q9BXU7,USP26,False,False,False,913,0.22343921139101863,0.13143483023001096,2
Q9BXW6,OSBPL1A,False,False,False,950,0.19157894736842104,0.12210526315789473,1
Q9BXW7,HDHD5,False,False,False,423,0.0591016548463357,0.0851063829787234,1
Q9BXW9,FANCD2,False,False,False,1451,0.2898089171974522,0.1447277739490007,2
Q9BXX3,ANKRD30A,False,False,False,1397,0.5082319255547602,0.12884753042233357,1
Q9BY19,MS4A8,False,False,False,250,0.2898089171974522,0.144,2
Q9BY42,RTF2,False,False,False,306,0.2898089171974522,0.13398692810457516,2
Q9BY49,PECR,False,False,False,303,0.0,0.1353135313531353,1
Q9BY77,POLDIP3,False,False,False,421,0.40380047505938244,0.1330166270783848,1
Q9BYC2,OXCT2,False,False,False,517,0.017408123791102514,0.09671179883945841,1
Q9BYD1,MRPL13,False,False,False,178,0.2898089171974522,0.08426966292134831,2
Q9BYE2,TMPRSS13,False,False,False,586,0.2815699658703072,0.18600682593856654,1
Q9BYG7,MRO,False,False,False,248,0.2898089171974522,0.12096774193548387,1
Q9BYJ9,YTHDF1,True,False,False,559,0.5384615384615384,0.16457960644007155,15
Q9BYP7,WNK3,False,False,False,1800,0.4888888888888889,0.18833333333333332,3
Q9BYV7,BCO2,False,False,False,579,0.0017271157167530224,0.10880829015544041,1
Q9BYV8,CEP41,False,False,False,373,0.5201072386058981,0.14209115281501342,1
Q9BYV9,BACH2,False,False,False,841,0.4328180737217598,0.1629013079667063,3
Q9BYW2,SETD2,False,False,False,2564,0.608034321372855,0.18330733229329174,2
Q9BYX2,TBC1D2,False,False,False,928,0.2349137931034483,0.10129310344827586,1
Q9BZ95,NSD3,False,False,False,1437,0.38343771746694505,0.14335421016005567,1
Q9BZA7,PCDH11X,False,False,False,1347,0.2898089171974522,0.16258351893095768,1
Q9BZE4,GTPBP4,False,False,False,634,0.31703470031545744,0.09779179810725552,1
Q9BZE9,ASPSCR1,False,False,False,553,0.39059674502712477,0.12839059674502712,1
Q9BZF2,OSBPL7,False,False,False,842,0.29097387173396677,0.1543942992874109,2
Q9BZF9,UACA,False,False,False,1416,0.23022598870056496,0.11087570621468927,1
Q9BZL6,PRKD2,False,False,False,878,0.17312072892938496,0.1378132118451025,2
Q9BZM4,ULBP3,False,False,False,244,0.028688524590163935,0.12295081967213115,1
Q9BZR8,BCL2L14,False,False,False,327,0.04281345565749235,0.14984709480122324,1
Q9BZY9,TRIM31,False,False,False,425,0.2376470588235294,0.13647058823529412,1
Q9C099,LRRCC1,False,False,False,1032,0.1753875968992248,0.10562015503875968,1
Q9C0A1,ZFHX2,False,False,False,2572,0.6030326594090202,0.14541213063763608,1
Q9C0A6,SETD5,True,False,False,1442,0.6719833564493759,0.21220527045769763,22
Q9C0B2,CFAP74,False,False,False,1584,0.18686868686868688,0.1351010101010101,1
Q9C0B9,ZCCHC2,False,False,False,1178,0.5823429541595926,0.15959252971137522,2
Q9C0C2,TNKS1BP1,False,False,False,1729,0.94679005205321,0.16483516483516483,2
Q9C0C7,AMBRA1,True,False,False,1298,0.536979969183359,0.19183359013867488,10
Q9C0D2,CEP295,False,False,False,2601,0.4786620530565167,0.17262591311034217,5
Q9C0D5,TANC1,False,False,False,1861,0.415905427189683,0.169263836646964,11
Q9C0D7,ZC3H12C,False,False,False,883,0.5402038505096263,0.15741789354473387,2
Q9C0E4,GRIP2,False,False,False,1043,0.39789069990412274,0.15436241610738255,2
Q9C0F0,ASXL3,False,False,False,2248,0.7166370106761566,0.20551601423487545,2
Q9C0F1,CEP44,False,False,False,390,0.13846153846153847,0.14358974358974358,4
Q9C0G0,ZNF407,False,False,False,2248,0.3927935943060498,0.15747330960854092,1
Q9C0I3,CCSER1,False,False,False,900,0.5922222222222222,0.21888888888888888,1
Q9C0K7,STRADB,False,False,False,418,0.0430622009569378,0.19617224880382775,2
Q9GZM5,YIPF3,False,False,False,350,0.2057142857142857,0.1,3
Q9GZN7,ROGDI,False,False,False,287,0.006968641114982578,0.12195121951219512,1
Q9GZR1,SENP6,False,False,False,1112,0.4064748201438849,0.1447841726618705,1
Q9GZR5,ELOVL4,False,False,False,314,0.03184713375796178,0.11146496815286625,1
Q9GZX9,TWSG1,False,False,False,223,0.03139013452914798,0.13901345291479822,1
Q9GZY0,NXF2,False,False,False,626,0.09584664536741214,0.15175718849840256,1
Q9GZY8,MFF,False,False,False,342,0.5029239766081871,0.14912280701754385,3
Q9H015,SLC22A4,False,False,False,551,0.0,0.12522686025408347,1
Q9H069,DRC3,False,False,False,523,0.03441682600382409,0.07839388145315487,2
Q9H082,RAB33B,False,False,False,229,0.048034934497816595,0.13100436681222707,1
Q9H089,LSG1,False,False,False,658,0.3860182370820669,0.13069908814589665,1
Q9H0A0,NAT10,False,False,False,1025,0.07512195121951219,0.11121951219512195,1
Q9H0D6,XRN2,False,False,False,950,0.2898089171974522,0.08315789473684211,1
Q9H0E3,SAP130,True,False,False,1048,0.773854961832061,0.1946564885496183,39
Q9H0E9,BRD8,True,False,False,1235,0.5740890688259109,0.1522267206477733,9
Q9H0H5,RACGAP1,False,False,False,632,0.26424050632911394,0.15822784810126583,2
Q9H0K6,PUS7L,False,False,False,701,0.0456490727532097,0.10271041369472182,1
Q9H0M4,ZCWPW1,False,False,False,648,0.6635802469135802,0.1419753086419753,1
Q9H0W8,SMG9,False,False,False,520,0.4288461538461538,0.14038461538461539,1
Q9H147,DNTTIP1,False,False,False,329,0.3161094224924012,0.0911854103343465,1
Q9H161,ALX4,False,False,False,411,0.6131386861313869,0.15815085158150852,2
Q9H173,SIL1,False,False,False,461,0.14099783080260303,0.10845986984815618,1
Q9H175,CSRNP2,False,False,False,543,0.37937384898710863,0.16758747697974216,1
Q9H1A4,ANAPC1,False,False,False,1944,0.09104938271604938,0.15174897119341563,3
Q9H1B7,IRF2BPL,True,False,False,796,0.6118090452261307,0.14321608040201006,12
Q9H1D0,TRPV6,True,False,False,765,0.050980392156862744,0.10065359477124183,3
Q9H1E5,TMX4,False,False,False,349,0.38968481375358166,0.10601719197707736,1
Q9H1H9,KIF13A,False,False,False,1805,0.2598337950138504,0.15069252077562326,1
Q9H1J7,WNT5B,False,False,False,359,0.008356545961002786,0.11420612813370473,2
