accession,radius,n_sites,n_exposure_strata,n_variable_sites,n_mapped_peptide_sites,n_tryptic_fallback_sites,observed_close_pairs,possible_pairs,observed_close_pair_fraction,null_mean_close_pair_fraction,null_sd_close_pair_fraction,effect,fold,p_value,simulation_draws
Q8WYP5,25,13,8,8,12,1,12,78,0.1538461538461538,0.1435705128205127,0.007630896825724,0.010275641025641,1.0715720855471718,0.296351824087956,2000
Q8WYP5,30,13,8,8,12,1,14,78,0.1794871794871795,0.1589358974358974,0.011522744976053,0.020551282051282,1.1293054771315645,0.089455272363818,2000
Q8WYP5,5,13,8,8,12,1,7,78,0.0897435897435897,0.0741089743589743,0.0095562072035281,0.0156346153846154,1.2109679093504029,0.1924037981009495,2000
Q8WYQ9,10,8,5,7,7,1,7,28,0.25,0.2764464285714286,0.0590369783483902,-0.0264464285714285,0.9043343453265292,0.735632183908046,2000
Q8WYQ9,15,8,5,7,7,1,11,28,0.3928571428571428,0.3347142857142857,0.0403785519629824,0.0581428571428571,1.1737089201877935,0.1799100449775112,2000
Q8WYQ9,20,8,5,7,7,1,11,28,0.3928571428571428,0.3928571428571429,1.1105006845081086e-16,0.0,0.9999999999999996,1.0,2000
Q8WYQ9,25,8,5,7,7,1,11,28,0.3928571428571428,0.3928571428571429,1.1105006845081086e-16,0.0,0.9999999999999996,1.0,2000
Q8WYQ9,30,8,5,7,7,1,11,28,0.3928571428571428,0.3928571428571429,1.1105006845081086e-16,0.0,0.9999999999999996,1.0,2000
Q8WYQ9,5,8,5,7,7,1,6,28,0.2142857142857142,0.1706785714285714,0.0589396175835328,0.0436071428571428,1.25549278091651,0.3193403298350825,2000
Q8WZ42,10,14,14,6,13,1,1,91,0.0109890109890109,0.0084670329670329,0.0046221589361288,0.002521978021978,1.2978585334198574,0.7706146926536732,2000
Q8WZ42,15,14,14,6,13,1,1,91,0.0109890109890109,0.0103791208791208,0.0025166028328758,0.0006098901098901,1.0587612493382743,0.944527736131934,2000
Q8WZ42,20,14,14,6,13,1,2,91,0.0219780219780219,0.0213681318681318,0.0025166028328758,0.0006098901098901,1.0285420416559532,0.944527736131934,2000
Q8WZ42,25,14,14,6,13,1,2,91,0.0219780219780219,0.0219780219780219,1.0410943917263517e-17,0.0,1.0000000000000004,1.0,2000
Q8WZ42,30,14,14,6,13,1,2,91,0.0219780219780219,0.0219780219780219,1.0410943917263517e-17,0.0,1.0000000000000004,1.0,2000
Q8WZ42,5,14,14,6,13,1,0,91,0.0,0.003098901098901,0.0049459985503174,-0.003098901098901,0.0,1.0,2000
Q92540,10,4,4,1,4,0,3,6,0.5,0.3314166666666666,0.1173332809870728,0.1685833333333333,1.5086748805632388,0.2423788105947026,2000
Q92540,15,4,4,1,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q92540,20,4,4,1,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q92540,25,4,4,1,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q92540,30,4,4,1,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q92540,5,4,4,1,4,0,2,6,0.3333333333333333,0.2069999999999999,0.0714002341814438,0.1263333333333333,1.6103059581320454,0.2423788105947026,2000
Q92541,10,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92541,15,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92541,20,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92541,25,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92541,30,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92541,5,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92542,10,5,4,2,5,0,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q92542,15,5,4,2,5,0,1,10,0.1,0.16785,0.0467168998796707,-0.06785,0.5957700327673517,1.0,2000
Q92542,20,5,4,2,5,0,2,10,0.2,0.26785,0.0467168998796707,-0.0678499999999999,0.746686578308755,1.0,2000
Q92542,25,5,4,2,5,0,2,10,0.2,0.26785,0.0467168998796707,-0.0678499999999999,0.746686578308755,1.0,2000
Q92542,30,5,4,2,5,0,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q92542,5,5,4,2,5,0,0,10,0.0,0.0,0.0,0.0,inf,1.0,2000
Q92570,10,5,3,4,1,4,2,10,0.2,0.166,0.0830508803346609,0.0339999999999999,1.2048192771084336,0.5237381309345327,2000
Q92570,15,5,3,4,1,4,3,10,0.3,0.2378,0.0751264400261019,0.0621999999999999,1.2615643397813288,0.4997501249375312,2000
Q92570,20,5,3,4,1,4,3,10,0.3,0.2989999999999999,0.064506437975369,0.001,1.0033444816053514,0.8470764617691154,2000
Q92570,25,5,3,4,1,4,4,10,0.4,0.3625499999999999,0.0792189075767826,0.03745,1.1032960970900567,0.4582708645677161,2000
Q92570,30,5,3,4,1,4,5,10,0.5,0.4292,0.0881546687522073,0.0707999999999999,1.1649580615097856,0.409295352323838,2000
Q92570,5,5,3,4,1,4,0,10,0.0,0.0553499999999999,0.0644472980590618,-0.0553499999999999,0.0,1.0,2000
Q92576,10,18,9,5,16,2,28,153,0.1830065359477124,0.1842189542483659,0.0045013984064983,-0.0012124183006535,0.993418601763318,0.8385807096451774,2000
Q92576,15,18,9,5,16,2,36,153,0.2352941176470588,0.241937908496732,0.0053800280833118,-0.0066437908496732,0.9725392730268932,1.0,2000
Q92576,20,18,9,5,16,2,44,153,0.2875816993464052,0.2835228758169934,0.0090051702059757,0.0040588235294117,1.0143156827036124,0.5162418790604698,2000
Q92576,25,18,9,5,16,2,50,153,0.326797385620915,0.3206274509803921,0.0119297246010312,0.0061699346405229,1.0192433137638617,0.5162418790604698,2000
Q92576,30,18,9,5,16,2,58,153,0.3790849673202614,0.3782287581699347,0.0069521247874167,0.0008562091503266,1.0022637336052116,0.6836581709145427,2000
Q92576,5,18,9,5,16,2,16,153,0.1045751633986928,0.1035228758169934,0.0069436356981151,0.0010522875816993,1.0101647831302478,0.6776611694152923,2000
Q92585,10,12,8,10,11,1,9,66,0.1363636363636363,0.1292575757575757,0.0263285589282893,0.0071060606060606,1.0549759699917949,0.4762618690654672,2000
Q92585,15,12,8,10,11,1,11,66,0.1666666666666666,0.1736060606060605,0.0269970214478982,-0.0069393939393939,0.9600279280851808,0.7106446776611695,2000
Q92585,20,12,8,10,11,1,14,66,0.2121212121212121,0.2179696969696969,0.0199797500602429,-0.0058484848484847,0.973168358125956,0.7646176911544228,2000
Q92585,25,12,8,10,11,1,15,66,0.2272727272727272,0.2316893939393939,0.0124192865378236,-0.0044166666666666,0.9809371219304844,0.847576211894053,2000
Q92585,30,12,8,10,11,1,16,66,0.2424242424242424,0.2424242424242423,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q92585,5,12,8,10,11,1,2,66,0.0303030303030303,0.0501439393939393,0.0188846876162979,-0.019840909090909,0.6043208943949238,0.9480259870064968,2000
Q92609,10,3,3,3,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92609,15,3,3,3,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92609,20,3,3,3,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92609,25,3,3,3,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92609,30,3,3,3,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92609,5,3,3,3,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92610,10,5,4,1,4,1,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q92610,15,5,4,1,4,1,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q92610,20,5,4,1,4,1,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q92610,25,5,4,1,4,1,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q92610,30,5,4,1,4,1,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q92610,5,5,4,1,4,1,1,10,0.1,0.15115,0.049999274632057,-0.05115,0.661594442606682,1.0,2000
Q92615,10,3,2,2,3,0,3,3,1.0,0.7763333333333332,0.1566558275389994,0.2236666666666668,1.2881064834693003,0.3293353323338331,2000
Q92615,15,3,2,2,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92615,20,3,2,2,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92615,25,3,2,2,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92615,30,3,2,2,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92615,5,3,2,2,3,0,2,3,0.6666666666666666,0.4429999999999999,0.1566558275389994,0.2236666666666666,1.5048908954100828,0.3293353323338331,2000
Q92733,10,5,3,5,5,0,3,10,0.3,0.43435,0.1109559963073572,-0.13435,0.6906872337976286,0.938030984507746,2000
Q92733,15,5,3,5,5,0,6,10,0.6,0.5661499999999998,0.0578865522074275,0.0338500000000001,1.0597898083546766,0.7171414292853573,2000
Q92733,20,5,3,5,5,0,6,10,0.6,0.5999999999999998,2.221001369016217e-16,0.0,1.0000000000000004,1.0,2000
Q92733,25,5,3,5,5,0,6,10,0.6,0.5999999999999998,2.221001369016217e-16,0.0,1.0000000000000004,1.0,2000
Q92733,30,5,3,5,5,0,6,10,0.6,0.5999999999999998,2.221001369016217e-16,0.0,1.0000000000000004,1.0,2000
Q92733,5,5,3,5,5,0,3,10,0.3,0.2361,0.1077153252589798,0.0638999999999999,1.2706480304955523,0.351824087956022,2000
Q92734,10,3,2,2,1,2,0,3,0.0,0.0508333333333333,0.1198649259245594,-0.0508333333333333,0.0,1.0,2000
Q92734,15,3,2,2,1,2,0,3,0.0,0.0595,0.1276762857789515,-0.0595,0.0,1.0,2000
Q92734,20,3,2,2,1,2,0,3,0.0,0.1068333333333333,0.1632651898156714,-0.1068333333333333,0.0,1.0,2000
Q92734,25,3,2,2,1,2,0,3,0.0,0.1548333333333333,0.1943392522976326,-0.1548333333333333,0.0,1.0,2000
Q92734,30,3,2,2,1,2,0,3,0.0,0.2016666666666666,0.2142640092127772,-0.2016666666666666,0.0,1.0,2000
Q92734,5,3,2,2,1,2,0,3,0.0,0.0343333333333333,0.1013449656751657,-0.0343333333333333,0.0,1.0,2000
Q92750,10,11,9,8,10,1,4,55,0.0727272727272727,0.0694727272727272,0.0123071986466434,0.0032545454545454,1.0468463752944253,0.6656671664167916,2000
Q92750,15,11,9,8,10,1,6,55,0.109090909090909,0.1022727272727272,0.0120136739812753,0.0068181818181818,1.0666666666666669,0.5392303848075962,2000
Q92750,20,11,9,8,10,1,7,55,0.1272727272727272,0.1182909090909091,0.0140866753999473,0.0089818181818181,1.0759299108515217,0.3313343328335832,2000
Q92750,25,11,9,8,10,1,8,55,0.1454545454545454,0.1244181818181818,0.0179608289990689,0.0210363636363636,1.1690778898144083,0.4217891054472764,2000
Q92750,30,11,9,8,10,1,8,55,0.1454545454545454,0.1309818181818182,0.0150999848331401,0.0144727272727272,1.110494169905608,0.4677661169415292,2000
Q92750,5,11,9,8,10,1,3,55,0.0545454545454545,0.0475363636363636,0.0088515442762866,0.0070090909090908,1.1474469305794603,0.6146926536731634,2000
Q92766,10,9,7,4,7,2,3,36,0.0833333333333333,0.0714027777777777,0.0137535720995021,0.0119305555555555,1.167088115152694,0.5707146426786607,2000
Q92766,15,9,7,4,7,2,4,36,0.1111111111111111,0.1060138888888889,0.0107547972841162,0.0050972222222222,1.0480807022140703,0.816591704147926,2000
Q92766,20,9,7,4,7,2,4,36,0.1111111111111111,0.1093611111111111,0.006750658990759,0.0017499999999999,1.0160020320040637,0.9370314842578712,2000
Q92766,25,9,7,4,7,2,4,36,0.1111111111111111,0.1111111111111111,4.164377566905407e-17,0.0,0.9999999999999996,1.0,2000
Q92766,30,9,7,4,7,2,5,36,0.1388888888888889,0.1203888888888889,0.0131043790873326,0.0184999999999999,1.1536686663590214,0.3343328335832084,2000
Q92766,5,9,7,4,7,2,2,36,0.0555555555555555,0.0381527777777777,0.0134403921637429,0.0174027777777777,1.4561339643247175,0.3738130934532733,2000
Q92793,10,24,13,19,15,9,27,276,0.0978260869565217,0.0847499999999999,0.0080100844054021,0.0130760869565217,1.1542901115813775,0.0889555222388805,2000
Q92793,15,24,13,19,15,9,32,276,0.1159420289855072,0.1056992753623188,0.0089838599125005,0.0102427536231884,1.096904672128338,0.1754122938530734,2000
Q92793,20,24,13,19,15,9,38,276,0.1376811594202898,0.1300996376811594,0.0095224377188999,0.0075815217391304,1.058274733690733,0.2578710644677661,2000
Q92793,25,24,13,19,15,9,40,276,0.144927536231884,0.1488586956521739,0.0117231336170674,-0.0039311594202898,0.9735913350371184,0.663168415792104,2000
Q92793,30,24,13,19,15,9,46,276,0.1666666666666666,0.1701086956521739,0.0132075748929179,-0.0034420289855072,0.979765708200213,0.6426786606696652,2000
Q92793,5,24,13,19,15,9,13,276,0.0471014492753623,0.0476431159420289,0.0056843431908898,-0.0005416666666666,0.9886307464162136,0.6456771614192903,2000
Q92797,10,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92797,15,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92797,20,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92797,25,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92797,30,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92797,5,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92841,10,9,6,8,9,0,16,36,0.4444444444444444,0.3886805555555555,0.0372195419921265,0.0557638888888888,1.1434697159192424,0.1064467766116941,2000
Q92841,15,9,6,8,9,0,18,36,0.5,0.4655138888888889,0.0231161187818261,0.0344861111111111,1.0740818092311364,0.2548725637181409,2000
Q92841,20,9,6,8,9,0,18,36,0.5,0.4862222222222223,0.0138919178510268,0.0137777777777777,1.028336380255941,0.504247876061969,2000
Q92841,25,9,6,8,9,0,18,36,0.5,0.4862222222222223,0.0138919178510268,0.0137777777777777,1.028336380255941,0.504247876061969,2000
Q92841,30,9,6,8,9,0,18,36,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q92841,5,9,6,8,9,0,9,36,0.25,0.2114166666666667,0.0334881324894696,0.0385833333333333,1.1824990145841543,0.2028985507246377,2000
Q92854,10,4,4,2,4,0,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92854,15,4,4,2,4,0,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92854,20,4,4,2,4,0,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92854,25,4,4,2,4,0,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92854,30,4,4,2,4,0,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q92854,5,4,4,2,4,0,1,6,0.1666666666666666,0.12675,0.0711475121437293,0.0399166666666666,1.314924391847469,0.7606196901549226,2000
Q92878,10,4,4,3,4,0,0,6,0.0,0.0,0.0,0.0,inf,1.0,2000
Q92878,15,4,4,3,4,0,0,6,0.0,0.0,0.0,0.0,inf,1.0,2000
Q92878,20,4,4,3,4,0,0,6,0.0,0.0400833333333333,0.0712490010773604,-0.0400833333333333,0.0,1.0,2000
Q92878,25,4,4,3,4,0,0,6,0.0,0.1258333333333333,0.0716991270996926,-0.1258333333333333,0.0,1.0,2000
Q92878,30,4,4,3,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q92878,5,4,4,3,4,0,0,6,0.0,0.0,0.0,0.0,inf,1.0,2000
Q92917,10,5,3,2,4,1,6,10,0.6,0.6318999999999999,0.0466205613261915,-0.0318999999999999,0.9495173286912488,1.0,2000
Q92917,15,5,3,2,4,1,8,10,0.8,0.8319000000000003,0.0466205613261915,-0.0319000000000002,0.9616540449573264,1.0,2000
Q92917,20,5,3,2,4,1,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92917,25,5,3,2,4,1,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92917,30,5,3,2,4,1,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q92917,5,5,3,2,4,1,3,10,0.3,0.3985,0.0808146985872859,-0.0985,0.7528230865746549,1.0,2000
Q92945,10,9,6,2,9,0,7,36,0.1944444444444444,0.1944444444444445,5.552503422540543e-17,0.0,0.9999999999999996,1.0,2000
Q92945,15,9,6,2,9,0,7,36,0.1944444444444444,0.1944444444444445,5.552503422540543e-17,0.0,0.9999999999999996,1.0,2000
Q92945,20,9,6,2,9,0,7,36,0.1944444444444444,0.1944444444444445,5.552503422540543e-17,0.0,0.9999999999999996,1.0,2000
Q92945,25,9,6,2,9,0,7,36,0.1944444444444444,0.1944444444444445,5.552503422540543e-17,0.0,0.9999999999999996,1.0,2000
Q92945,30,9,6,2,9,0,7,36,0.1944444444444444,0.1944444444444445,5.552503422540543e-17,0.0,0.9999999999999996,1.0,2000
Q92945,5,9,6,2,9,0,6,36,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q93052,10,13,9,9,11,2,13,78,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q93052,15,13,9,9,11,2,16,78,0.2051282051282051,0.1931410256410256,0.0082588634200513,0.0119871794871794,1.0620643876535012,0.2423788105947026,2000
Q93052,20,13,9,9,11,2,19,78,0.2435897435897435,0.2579102564102564,0.0134148055063896,-0.0143205128205128,0.944474822289606,1.0,2000
Q93052,25,13,9,9,11,2,25,78,0.3205128205128205,0.3054743589743589,0.0107296373097617,0.0150384615384616,1.0492298652788856,0.1739130434782608,2000
Q93052,30,13,9,9,11,2,26,78,0.3333333333333333,0.3167628205128205,0.01123041368793,0.0165705128205128,1.0523120509966608,0.280359820089955,2000
Q93052,5,13,9,9,11,2,11,78,0.141025641025641,0.1370961538461538,0.0152465216953542,0.0039294871794871,1.028662271473325,0.5622188905547226,2000
Q96AE4,10,5,4,4,5,0,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q96AE4,15,5,4,4,5,0,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q96AE4,20,5,4,4,5,0,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q96AE4,25,5,4,4,5,0,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q96AE4,30,5,4,4,5,0,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q96AE4,5,5,4,4,5,0,1,10,0.1,0.09945,0.0720922752316365,0.0005499999999999,1.0055304172951232,0.7376311844077961,2000
Q96AG3,10,3,2,3,3,0,1,3,0.3333333333333333,0.6118333333333333,0.2555459551644944,-0.2785,0.5448106782892944,1.0,2000
Q96AG3,15,3,2,3,3,0,2,3,0.6666666666666666,0.8388333333333332,0.2275377210157038,-0.1721666666666665,0.794754619511226,0.8920539730134932,2000
Q96AG3,20,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96AG3,25,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96AG3,30,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96AG3,5,3,2,3,3,0,0,3,0.0,0.3286666666666666,0.3315449775629012,-0.3286666666666666,0.0,1.0,2000
Q96AY3,10,5,3,3,4,1,4,10,0.4,0.3776,0.0417026324681954,0.0223999999999999,1.059322033898305,0.776111944027986,2000
Q96AY3,15,5,3,3,4,1,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
Q96AY3,20,5,3,3,4,1,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
Q96AY3,25,5,3,3,4,1,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
Q96AY3,30,5,3,3,4,1,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
Q96AY3,5,5,3,3,4,1,2,10,0.2,0.27545,0.1034294267757565,-0.07545,0.7260845888546015,0.8810594702648675,2000
Q96AY4,10,5,4,5,5,0,1,10,0.1,0.1078,0.0626986886847037,-0.0078,0.927643784786642,0.8395802098950524,2000
Q96AY4,15,5,4,5,5,0,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q96AY4,20,5,4,5,5,0,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q96AY4,25,5,4,5,5,0,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q96AY4,30,5,4,5,5,0,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q96AY4,5,5,4,5,5,0,0,10,0.0,0.0822,0.0683044123492266,-0.0822,0.0,1.0,2000
Q96B49,10,3,2,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96B49,15,3,2,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96B49,20,3,2,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96B49,25,3,2,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96B49,30,3,2,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96B49,5,3,2,0,3,0,2,3,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q96B97,10,5,3,5,5,0,3,10,0.3,0.20765,0.074961904615423,0.0923499999999999,1.444738743077293,0.2893553223388306,2000
Q96B97,15,5,3,5,5,0,3,10,0.3,0.3136999999999999,0.0343933343938235,-0.0136999999999999,0.9563277016257572,1.0,2000
Q96B97,20,5,3,5,5,0,3,10,0.3,0.3136999999999999,0.0343933343938235,-0.0136999999999999,0.9563277016257572,1.0,2000
Q96B97,25,5,3,5,5,0,3,10,0.3,0.3136999999999999,0.0343933343938235,-0.0136999999999999,0.9563277016257572,1.0,2000
Q96B97,30,5,3,5,5,0,3,10,0.3,0.32715,0.0444844572122301,-0.02715,0.9170105456212746,1.0,2000
Q96B97,5,5,3,5,5,0,3,10,0.3,0.1503,0.086796755921055,0.1496999999999999,1.996007984031936,0.2518740629685157,2000
Q96BD5,10,14,8,5,14,0,26,91,0.2857142857142857,0.2725109890109889,0.0066851022344103,0.0132032967032967,1.0484505111196245,0.1049475262368815,2000
Q96BD5,15,14,8,5,14,0,30,91,0.3296703296703296,0.323087912087912,0.0097709197488582,0.0065824175824176,1.0203734566851468,0.456271864067966,2000
Q96BD5,20,14,8,5,14,0,35,91,0.3846153846153846,0.3680604395604395,0.0075191808501513,0.016554945054945,1.0449788764984251,0.056471764117941,2000
Q96BD5,25,14,8,5,14,0,36,91,0.3956043956043956,0.3968406593406594,0.0099221177763355,-0.0012362637362637,0.996884735202492,0.7201399300349826,2000
Q96BD5,30,14,8,5,14,0,38,91,0.4175824175824176,0.4174340659340659,0.0113077252724708,0.0001483516483516,1.0003553894146604,0.6476761619190404,2000
Q96BD5,5,14,8,5,14,0,17,91,0.1868131868131868,0.1659670329670329,0.0091726280521992,0.0208461538461538,1.1256041845990865,0.1049475262368815,2000
Q96CB8,10,11,7,11,11,0,15,55,0.2727272727272727,0.2129272727272727,0.0354073120691883,0.0597999999999999,1.2808470668602168,0.079960019990005,2000
Q96CB8,15,11,7,11,11,0,17,55,0.3090909090909091,0.3204363636363636,0.0276386326203425,-0.0113454545454544,0.964593735814798,0.7791104447776112,2000
Q96CB8,20,11,7,11,11,0,21,55,0.3818181818181818,0.4138272727272727,0.0368431692825757,-0.0320090909090908,0.922651084115024,0.8660669665167416,2000
Q96CB8,25,11,7,11,11,0,31,55,0.5636363636363636,0.5189818181818182,0.0455243050125525,0.0446545454545453,1.0860426008968609,0.2388805597201399,2000
Q96CB8,30,11,7,11,11,0,34,55,0.6181818181818182,0.5879,0.0416170235538507,0.0302818181818181,1.0515084507260049,0.3113443278360819,2000
Q96CB8,5,11,7,11,11,0,8,55,0.1454545454545454,0.1057818181818181,0.0279850050182731,0.0396727272727272,1.3750429700928153,0.1349325337331334,2000
Q96D71,10,3,3,2,2,1,1,3,0.3333333333333333,0.3434999999999998,0.0573338587874521,-0.0101666666666665,0.9704027171276084,1.0,2000
Q96D71,15,3,3,2,2,1,1,3,0.3333333333333333,0.3923333333333332,0.1893944784505797,-0.0589999999999999,0.8496176720475788,1.0,2000
Q96D71,20,3,3,2,2,1,1,3,0.3333333333333333,0.4031666666666665,0.1951583802881606,-0.0698333333333332,0.8267879288962383,1.0,2000
Q96D71,25,3,3,2,2,1,1,3,0.3333333333333333,0.4553333333333332,0.257842150589549,-0.1219999999999998,0.732064421669107,1.0,2000
Q96D71,30,3,3,2,2,1,3,3,1.0,0.4974999999999999,0.274121200069011,0.5025000000000001,2.0100502512562817,0.2133933033483258,2000
Q96D71,5,3,3,2,2,1,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q96DF8,10,3,2,3,3,0,2,3,0.6666666666666666,0.8036666666666665,0.2341238188156514,-0.1369999999999999,0.829531314807134,0.8745627186406797,2000
Q96DF8,15,3,2,3,3,0,2,3,0.6666666666666666,0.9546666666666668,0.1142914312870077,-0.288,0.6983240223463687,1.0,2000
Q96DF8,20,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96DF8,25,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96DF8,30,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96DF8,5,3,2,3,3,0,0,3,0.0,0.3106666666666666,0.1904787155315135,-0.3106666666666666,0.0,1.0,2000
Q96EV2,10,10,5,6,9,1,11,45,0.2444444444444444,0.2517222222222222,0.0202045964522227,-0.0072777777777778,0.9710880600308982,0.8205897051474262,2000
Q96EV2,15,10,5,6,9,1,15,45,0.3333333333333333,0.3109333333333333,0.0193769133099611,0.0224,1.0720411663807892,0.3213393303348326,2000
Q96EV2,20,10,5,6,9,1,20,45,0.4444444444444444,0.4152222222222223,0.0210962007322762,0.029222222222222,1.07037730800107,0.3428285857071464,2000
Q96EV2,25,10,5,6,9,1,22,45,0.4888888888888889,0.4742777777777778,0.0105481003661381,0.014611111111111,1.0308070750849243,0.3428285857071464,2000
Q96EV2,30,10,5,6,9,1,22,45,0.4888888888888889,0.4888888888888889,0.0,0.0,1.0,1.0,2000
